Reading,Lux,Anomaly,Smoothed Lux
738,88.33,False,88.33
739,88.33,False,88.33
740,88.33,False,88.33
741,88.33,False,88.33
742,88.33,False,88.33
743,88.33,False,88.33
744,89.17,False,88.498
745,89.17,False,88.666
746,89.17,False,88.83399999999999
747,89.17,False,89.002
748,89.17,False,89.17
749,89.17,False,89.17
750,89.17,False,89.17
751,89.17,False,89.17
752,89.17,False,89.17
753,89.17,False,89.17
754,89.17,False,89.17
755,89.17,False,89.17
756,89.17,False,89.17
757,89.17,False,89.17
758,89.17,False,89.17
759,89.17,False,89.17
760,89.17,False,89.17
761,89.17,False,89.17
762,89.17,False,89.17
763,89.17,False,89.17
764,89.17,False,89.17
765,89.17,False,89.17
766,89.17,False,89.17
767,89.17,False,89.17
768,89.17,False,89.17
769,90.0,False,89.336
770,90.0,False,89.502
771,90.0,False,89.668
772,90.0,False,89.834
773,90.0,False,90.0
774,90.0,False,90.0
775,90.0,False,90.0
776,90.0,False,90.0
777,90.0,False,90.0
778,90.0,False,90.0
779,90.0,False,90.0
780,90.0,False,90.0
781,90.0,False,90.0
782,90.0,False,90.0
783,90.0,False,90.0
784,90.0,False,90.0
785,90.0,False,90.0
786,90.0,False,90.0
787,90.0,False,90.0
788,90.0,False,90.0
789,90.0,False,90.0
790,90.0,False,90.0
791,90.0,False,90.0
792,90.0,False,90.0
793,90.0,False,90.0
794,90.0,False,90.0
795,90.0,False,90.0
796,90.0,False,90.0
797,90.0,False,90.0
798,90.0,False,90.0
799,90.0,False,90.0
800,90.0,False,90.0
801,90.0,False,90.0
802,90.0,False,90.0
803,90.0,False,90.0
804,90.0,False,90.0
805,90.0,False,90.0
806,90.0,False,90.0
807,90.0,False,90.0
808,90.0,False,90.0
809,90.0,False,90.0
810,90.0,False,90.0
811,90.0,False,90.0
812,90.0,False,90.0
813,90.0,False,90.0
814,90.0,False,90.0
815,90.0,False,90.0
816,90.0,False,90.0
817,90.0,False,90.0
818,90.0,False,90.0
819,90.0,False,90.0
820,90.0,False,90.0
821,90.0,False,90.0
822,90.0,False,90.0
823,90.0,False,90.0
824,90.0,False,90.0
825,90.0,False,90.0
826,90.83,False,90.166
827,90.83,False,90.332
828,90.83,False,90.498
829,90.83,False,90.664
830,90.83,False,90.83
831,90.83,False,90.83
832,90.83,False,90.83
833,90.83,False,90.83
834,90.83,False,90.83
835,90.83,False,90.83
836,90.83,False,90.83
837,90.83,False,90.83
838,90.83,False,90.83
839,90.83,False,90.83
840,90.83,False,90.83
841,90.83,False,90.83
842,90.83,False,90.83
843,90.83,False,90.83
844,90.83,False,90.83
845,90.83,False,90.83
